gene_symbol,entrez_id
MXRA7,439921
MXRA8,54587
MYADM,91663
MYADML,151325
MYADML2,255275
MYB,4602
MYBBP1A,10514
MYBL1,4603
MYBL2,4605
MYBPC1,4604
MYBPC2,4606
MYBPC3,4607
MYBPH,4608
MYBPHL,343263
MYC,4609
MYCBP,26292
MYCBP2,23077
MYCBPAP,84073
MYCL1,4610
MYCN,4613
MYCNOS,10408
MYCT1,80177
MYD88,4615
MYEF2,50804
MYEOV,26579
MYEOV2,150678
MYF5,4617
MYF6,4618
MYH1,4619
MYH10,4628
MYH11,4629
MYH13,8735
MYH14,79784
MYH15,22989
MYH2,4620
MYH3,4621
MYH4,4622
MYH6,4624
MYH7,4625
MYH7B,57644
MYH8,4626
MYH9,4627
MYL1,4632
MYL10,93408
MYL12A,10627
MYL12B,103910
MYL2,4633
MYL3,4634
MYL4,4635
MYL5,4636
MYL6,140465
MYL7,58498
MYL9,10398
MYLIP,29116
MYLK,4638
MYLK2,85366
MYLK3,91807
MYLK4,340156
MYLPF,29895
MYNN,55892
MYO10,4651
MYO15A,51168
MYO15B,80022
MYO16,23026
MYO18A,399687
MYO18B,84700
MYO19,80179
MYO1A,4640
MYO1B,4430
MYO1C,4641
MYO1D,4642
MYO1E,4643
MYO1F,4542
MYO1G,64005
MYO1H,283446
MYO3A,53904
MYO3B,140469
MYO5A,4644
MYO5B,4645
MYO5BP2,392335
MYO5C,55930
MYO6,4646
MYO7A,4647
MYO7B,4648
MYO9A,4649
MYO9B,4650
MYOC,4653
MYOCD,93649
MYOD1,4654
MYOF,26509
MYOG,4656
MYOM1,8736
MYOM2,9172
MYOM3,127294
MYOT,9499
MYOZ1,58529
MYOZ2,51778
MYOZ3,91977
MYPN,84665
MYPOP,339344
MYRIP,25924
MYSM1,114803
MYST1,84148
MYST2,11143
MYST3,7994
MYST4,23522
MYT1,4661
MYT1L,23040
MZF1,7593
N4BP1,9683
N4BP2,55728
N4BP2L1,90634
N4BP2L2,10443
N6AMT1,29104
N6AMT2,221143
NAA10,8260
NAA11,84779
NAA30,122830
NAA38,51691
NAA50,80218
NAAA,27163
NAALAD2,10003
NAALADL1,10004
NAALADL2,254827
NAB1,4664
NAB2,4665
NACA,4666
NACA2,342538
NACAD,23148
NACAP1,83955
NACC1,112939
NACC2,138151
NADK,65220
NADSYN1,55191
NAE1,8883
NAF1,92345
NAG18,57051
NAGA,4668
NAGK,55577
NAGLU,4669
NAGPA,51172
NAGS,162417
NAIF1,203245
NAIP,4671
NALCN,259232
NANOGP1,404635
NANOGP8,79923
NANOS1,340719
NANOS2,339345
NANOS3,342977
NANP,140838
NANS,54187
NAP1L1,4673
NAP1L2,4674
NAP1L3,4675
NAP1L4,4676
NAP1L5,266812
NAP1L6,645996
NAPA,8775
NAPB,63908
NAPEPLD,222236
NAPG,8774
NAPRT1,93100
NAPSA,9476
NAPSB,256236
NARF,26502
NARFL,64428
NARG1,80155
NARG1L,79612
NARG2,79664
NARS,4677
NARS2,79731
NASP,4678
NAT1,9
NAT10,55226
NAT11,79829
NAT14,57106
NAT15,79903
NAT2,10
NAT5,51126
NAT6,24142
NAT8,9027
NAT8B,51471
NAT8L,339983
NAT9,26151
NAV1,89796
NAV2,89797
NAV3,89795
NBAS,51594
NBEA,26960
NBEAL1,65065
NBEAL2,23218
NBL1,4681
NBN,4683
NBPF1,55672
NBPF15,284565
NBPF22P,285622
NBPF3,84224
NBPF4,148545
NBPF7,343505
NBPF8,728841
NBR1,4077
NBR2,10230
NCALD,83988
NCAM1,4684
NCAM2,4685
NCAN,1463
NCAPD2,9918
NCAPD3,23310
NCAPG,64151
NCAPG2,54892
NCAPH,23397
NCAPH2,29781
NCBP1,4686
NCBP2,22916
NCCRP1,342897
NCDN,23154
NCF1,653361
NCF1C,654817
NCF2,4688
NCF4,4689
NCK1,4690
NCK2,8440
NCKAP1,10787
NCKAP1L,3071
NCKIPSD,51517
NCL,4691
NCLN,56926
NCOA1,8648
NCOA2,10499
NCOA3,8202
NCOA4,8031
NCOA5,57727
NCOA6,23054
NCOA7,135112
NCOR1,9611
NCOR1P1,149934
NCOR2,9612
NCR1,9437
NCR2,9436
NCR3,259197
NCRNA00052,145978
NCRNA00085,147650
NCRNA00117,344405
NCRNA00164,554226
NCSTN,23385
NDC80,10403
NDE1,54820
NDEL1,81565
NDFIP1,80762
NDFIP2,54602
NDN,4692
NDNL2,56160
NDOR1,27158
NDP,4693
NDRG1,10397
NDRG2,57447
NDRG3,57446
NDRG4,65009
NDST1,3340
NDST2,8509
NDST3,9348
NDST4,64579
NDUFA1,4694
NDUFA10,4705
NDUFA11,126328
NDUFA12,55967
NDUFA13,51079
NDUFA2,4695
NDUFA3,4696
NDUFA4,4697
NDUFA4L2,56901
NDUFA5,4698
NDUFA6,4700
NDUFA7,4701
NDUFA8,4702
NDUFA9,4704
NDUFAB1,4706
NDUFAF1,51103
NDUFAF2,91942
NDUFAF3,25915
NDUFAF4,29078
NDUFB1,4707
NDUFB10,4716
NDUFB11,54539
NDUFB2,4708
NDUFB3,4709
NDUFB4,4710
NDUFB5,4711
NDUFB6,4712
NDUFB7,4713
NDUFB8,4714
NDUFB9,4715
NDUFC1,4717
NDUFC2,4718
NDUFS1,4719
NDUFS2,4720
NDUFS3,4722
NDUFS4,4724
NDUFS5,4725
NDUFS5P2,100286918
NDUFS5P7,100130794
NDUFS6,4726
NDUFS7,374291
NDUFS8,4728
NDUFV1,4723
NDUFV2,4729
NDUFV3,4731
NEAT1,283131
NEB,4703
NEBL,10529
NECAB1,64168
NECAB2,54550
NECAB3,63941
NECAP1,25977
NECAP2,55707
NEDD1,121441
NEDD4,4734
NEDD4L,23327
NEDD8,4738
NEDD9,4739
NEFH,4744
NEFL,4747
NEFM,4741
NEGR1,257194
NEIL1,79661
NEIL2,252969
NEIL3,55247
NEK1,4750
NEK10,152110
NEK11,79858
NEK2,4751
NEK3,4752
NEK4,6787
NEK5,341676
NEK6,10783
NEK7,140609
NEK8,284086
NEK9,91754
NELF,26012
NELL1,4745
NELL2,4753
NENF,29937
NEO1,4756
NES,10763
NET1,10276
NETO1,81832
NETO2,81831
NEU1,4758
NEU2,4759
NEU3,10825
NEU4,129807
NEURL,9148
NEURL1B,54492
NEURL2,140825
NEURL3,93082
NEURL4,84461
NEUROD1,4760
NEUROD2,4761
NEUROD4,58158
NEUROD6,63974
NEUROG1,4762
NEUROG2,63973
NEUROG3,50674
NEXN,91624
NEXN-AS1,374987
NF1,4763
NF2,4771
NFAM1,150372
NFASC,23114
NFAT5,10725
NFATC1,4772
NFATC2,4773
NFATC2IP,84901
NFATC3,4775
NFATC4,4776
NFE2,4778
NFE2L1,4779
NFE2L2,4780
NFE2L3,9603
NFE2L3P2,100272146
NFIA,4774
NFIB,4781
NFIC,4782
NFIL3,4783
NFIX,4784
NFKB1,4790
NFKB2,4791
NFKBIA,4792
NFKBIB,4793
NFKBID,84807
NFKBIE,4794
NFKBIL1,4795
NFKBIL2,4796
NFKBIZ,64332
NFRKB,4798
NFS1,9054
NFU1,27247
NFX1,4799
NFXL1,152518
NFYA,4800
NFYB,4801
NFYC,4802
NGB,58157
NGDN,25983
NGEF,25791
NGF,4803
NGFR,4804
NGFRAP1,27018
NGLY1,55768
NGRN,51335
NHEDC1,150159
NHEDC2,133308
NHEJ1,79840
NHLH1,4807
NHLH2,4808
NHLRC1,378884
NHLRC2,374354
NHLRC3,387921
NHLRC4,283948
NHP2,55651
NHP2L1,4809
NHS,4810
NHSL1,57224
NHSL2,340527
NIACR2,338442
NICN1,84276
NID1,4811
NID2,22795
NIF3L1,60491
NIN,51199
NINJ1,4814
NINJ2,4815
NINL,22981
NIP7,51388
NIPA1,123606
NIPA2,81614
NIPAL1,152519
NIPAL2,79815
NIPAL3,57185
NIPAL4,348938
NIPBL,25836
NIPSNAP1,8508
NIPSNAP3A,25934
NIPSNAP3B,55335
NISCH,11188
NIT1,4817
NIT2,56954
NKAIN1,79570
NKAIN2,154215
NKAIN3,286183
NKAIN4,128414
NKAP,79576
NKAPL,222698
NKAPP1,158801
NKD1,85407
NKD2,85409
NKG7,4818
NKIRAS1,28512
NKIRAS2,28511
NKPD1,284353
NKRF,55922
NKTR,4820
NKX1-2,390010
NKX2-1,7080
NKX2-2,4821
NKX2-3,159296
NKX2-4,644524
NKX2-5,1482
NKX2-6,137814
NKX2-8,26257
NKX3-1,4824
NKX3-2,579
NKX6-1,4825
NKX6-2,84504
NKX6-3,157848
NLE1,54475
NLGN1,22871
NLGN2,57555
NLGN3,54413
NLGN4X,57502
NLGN4Y,22829
NLK,51701
NLN,57486
NLRC3,197358
NLRC4,58484
NLRC5,84166
NLRP10,338322
NLRP11,204801
NLRP12,91662
NLRP13,126204
NLRP14,338323
NLRP2,55655
NLRP3,114548
NLRP4,147945
NLRP5,126206
NLRP6,171389
NLRP7,199713
NLRP8,126205
NLRP9,338321
NLRX1,79671
NMB,4828
NMBR,4829
NMD3,51068
NME1,4830
NME2,4831
NME2P1,283458
NME3,4832
NME4,4833
NME5,8382
NME6,10201
NME7,29922
NMI,9111
NMNAT1,64802
NMNAT2,23057
NMNAT3,349565
NMRAL1,57407
NMS,129521
NMT1,4836
NMT2,9397
NMU,10874
NMUR1,10316
NMUR2,56923
NNAT,4826
NNMT,4837
NNT,23530
NOA1,84273
NOB1,28987
NOBOX,135935
NOC2L,26155
NOC3L,64318
NOC4L,79050
NOD1,10392
NOD2,64127
NODAL,4838
NOG,9241
NOL10,79954
NOL11,25926
NOL12,79159
NOL3,8996
NOL4,8715
NOL6,65083
NOL7,51406
NOL8,55035
NOL9,79707
NOLC1,9221
NOM1,64434
NOMO1,23420
NOMO2,283820
NONO,4841
NOP10,55505
NOP14,8602
NOP16,51491
NOP2,4839
NOP56,10528
NOP58,51602
NOS1,4842
NOS1AP,9722
NOS2,4843
NOS3,4846
NOSIP,51070
NOSTRIN,115677
NOTCH1,4851
NOTCH2,4853
NOTCH2NL,388677
NOTCH3,4854
NOTCH4,4855
NOTO,344022
NOTUM,147111
NOV,4856
NOVA1,4857
NOVA2,4858
NOX1,27035
NOX3,50508
NOX4,50507
NOX5,79400
NOXA1,10811
NOXO1,124056
NPAS1,4861
NPAS2,4862
NPAS3,64067
NPAS4,266743
NPAT,4863
NPB,256933
NPBWR1,2831
NPBWR2,2832
NPC1,4864
NPC1L1,29881
NPC2,10577
NPCDR1,246734
NPDC1,56654
NPEPL1,79716
NPEPPS,9520
NPFF,8620
NPFFR1,64106
NPFFR2,10886
NPHP1,4867
NPHP3,27031
NPHP4,261734
NPHS2,7827
NPIPL2,440348
NPIPL3,100132247
NPL,80896
NPL2,112817
NPLOC4,55666
NPM1,4869
NPM2,10361
NPM3,10360
NPNT,255743
NPPA,4878
NPPB,4879
NPPC,4880
NPR1,4881
NPR2,4882
NPR3,4883
NPS,594857
NPSA,266811
NPSR1,387129
NPTN,27020
NPTX1,4884
NPTX2,4885
NPTXR,23467
NPVF,64111
NPW,283869
NPY,4852
NPY1R,4886
NPY2R,4887
NPY5R,4889
NPY6R,4888
NQO1,1728
NQO2,4835
NR0B1,190
NR0B2,8431
NR1D1,9572
NR1D2,9975
NR1H2,7376
NR1H3,10062
NR1H4,9971
NR1I2,8856
NR1I3,9970
NR2C1,7181
NR2C2,7182
NR2C2AP,126382
NR2E1,7101
NR2E3,10002
NR2F1,7025
NR2F2,7026
NR2F6,2063
NR3C1,2908
NR3C2,4306
NR4A1,3164
NR4A2,4929
NR4A3,8013
NR5A1,2516
NR5A2,2494
NR6A1,2649
NRAP,4892
NRARP,441478
NRAS,4893
NRBF2,29982
NRBP1,29959
NRBP2,340371
NRCAM,4897
NRD1,4898
NRF1,4899
NRG1,3084
NRG2,9542
NRG3,10718
NRG4,145957
NRGN,4900
NRIP1,8204
NRIP2,83714
NRIP3,56675
NRK,203447
NRL,4901
NRM,11270
NRN1,51299
NRN1L,123904
NRP1,8829
NRP2,8828
NRSN1,140767
NRSN2,80023
NRTN,4902
NRXN1,9378
NRXN2,9379
NRXN3,9369
NS3BP,171391
NSA2,10412
NSBP1,79366
NSD1,64324
NSDHL,50814
NSF,4905
NSFL1C,55968
NSFP1,728806
NSL1,25936
NSMAF,8439
NSMCE1,197370
NSMCE2,286053
NSMCE4A,54780
NSUN2,54888
NSUN3,63899
NSUN4,387338
NSUN5,55695
NSUN5B,155400
NSUN5C,260294
NSUN6,221078
NSUN7,79730
NT5C,30833
NT5C1A,84618
NT5C1B,93034
NT5C2,22978
NT5C3,51251
NT5C3L,115024
NT5DC1,221294
NT5DC2,64943
NT5DC3,51559
NT5E,4907
NT5M,56953
NTAN1,123803
NTF3,4908
NTHL1,4913
NTMT1,28989
NTN1,9423
NTN3,4917
NTN4,59277
NTN5,126147
NTNG1,22854
NTNG2,84628
NTPCR,84284
NTRK1,4914
NTRK2,4915
NTRK3,4916
NTS,4922
NTSR1,4923
NTSR2,23620
NUAK1,9891
NUAK2,81788
NUB1,51667
NUBP1,4682
NUBP2,10101
NUBPL,80224
NUCB1,4924
NUCB2,4925
NUCKS1,64710
NUDC,10726
NUDCD1,84955
NUDCD2,134492
NUDCD3,23386
NUDT1,4521
NUDT10,170685
NUDT11,55190
NUDT12,83594
NUDT13,25961
NUDT14,256281
NUDT15,55270
NUDT16,131870
NUDT16L1,84309
NUDT16P,152195
NUDT17,200035
NUDT18,79873
NUDT19,390916
NUDT2,318
NUDT21,11051
NUDT22,84304
NUDT3,11165
NUDT4P1,440672
NUDT5,11164
NUDT6,11162
NUDT7,283927
NUDT8,254552
NUDT9,53343
NUDT9P1,119369
NUF2,83540
NUFIP1,26747
NUFIP2,57532
NUMA1,4926
NUMB,8650
NUMBL,9253
NUP107,57122
NUP133,55746
NUP153,9972
NUP155,9631
NUP160,23279
NUP188,23511
NUP205,23165
NUP210,23225
NUP210L,91181
NUP214,8021
NUP35,129401
NUP37,79023
NUP43,348995
NUP50,10762
NUP54,53371
NUP62,23636
NUP62CL,54830
NUP85,79902
NUP88,4927
NUP93,9688
NUP98,4928
NUPL1,9818
NUPL2,11097
NUPR1,26471
NUS1,116150
NUSAP1,51203
NUTF2,10204
NVL,4931
NWD1,284434
NXF1,10482
NXF2,56001
NXF3,56000
NXF4,55999
NXF5,55998
NXN,64359
NXNL1,115861
NXNL2,158046
NXPE3,91775
NXPH1,30010
NXPH2,11249
NXPH3,11248
NXPH4,11247
NXT1,29107
NXT2,55916
NYX,60506
OAF,220323
OAS1,4938
OAS2,4939
OAS3,4940
OASL,8638
OAT,4942
OAZ1,4946
OAZ2,4947
OAZ3,51686
OBFC1,79991
OBFC2A,64859
OBFC2B,79035
OBP2A,29991
OBP2B,29989
OBSCN,84033
OBSL1,23363
OC90,10086
OCA2,4948
OCEL1,79629
OCIAD1,54940
OCIAD2,132299
OCLM,10896
OCLN,100506658
OCM2,4951
OCRL,4952
ODAM,54959
ODC1,4953
ODF1,4956
ODF2,4957
ODF2L,57489
ODF3,113746
ODF3B,440836
ODF3L1,161753
ODF3L2,284451
ODF4,146852
ODZ1,10178
ODZ2,57451
ODZ3,55714
ODZ4,26011
OFCC1,266553
OFD1,8481
OGDH,4967
OGDHL,55753
OGFOD1,55239
OGFOD2,79676
OGFR,11054
OGFRL1,79627
OGG1,4968
OGN,4969
OGT,8473
OIP5,11339
OIP5-AS1,729082
OIT3,170392
OLA1,29789
OLAH,55301
OLFM1,10439
OLFM2,93145
OLFM3,118427
OLFM4,10562
OLFML1,283298
OLFML2A,169611
OLFML2B,25903
OLFML3,56944
OLIG1,116448
OLIG2,10215
OLIG3,167826
OLR1,4973
OMA1,115209
OMD,4958
OMG,4974
OMP,4975
ONECUT1,3175
ONECUT2,9480
ONECUT3,390874
OOEP,441161
OPA1,4976
OPA3,80207
OPALIN,93377
OPCML,50863
OPHN1,4983
OPLAH,26873
OPN1LW,5956
OPN1MW,2652
OPN1SW,611
OPN3,23596
OPN4,94233
OPN5,221391
OPRD1,4985
OPRK1,4986
OPRL1,4987
OPRM1,4988
OPTC,26254
OPTN,10133
OR10A2,341276
OR10A3,26496
OR10A4,283297
OR10A5,144124
OR10A6,390093
OR10A7,121364
OR10AD1,121275
OR10AG1,282770
OR10C1,442194
OR10G2,26534
OR10G3,26533
OR10G4,390264
OR10G7,390265
OR10G8,219869
OR10G9,219870
OR10H1,26539
OR10H2,26538
OR10H3,26532
OR10H4,126541
OR10H5,284433
OR10J3,441911
OR10J5,127385
OR10J8P,26476
OR10K1,391109
OR10K2,391107
OR10P1,121130
OR10Q1,219960
OR10R2,343406
OR10S1,219873
OR10T2,128360
OR10V1,390201
OR10W1,81341
OR10X1,128367
OR10Z1,128368
OR11A1,26531
OR11G2,390439
OR11H1,81061
OR11H12,440153
OR11H4,390442
OR11H6,122748
OR11L1,391189
OR12D2,26529
OR12D3,81797
OR13A1,79290
OR13C2,392376
OR13C3,138803
OR13C4,138804
OR13C5,138799
OR13C8,138802
OR13C9,286362
OR13D1,286365
OR13F1,138805
OR13G1,441933
OR13H1,347468
OR13J1,392309
OR14A16,284532
OR14C36,127066
OR14I1,401994
OR14J1,442191
OR1A1,8383
OR1A2,26189
OR1B1,347169
OR1C1,26188
OR1D2,4991
OR1D4,653166
OR1D5,8386
OR1E1,8387
OR1E2,8388
OR1F1,4992
OR1F2P,26184
OR1G1,8390
OR1I1,126370
OR1J1,347168
OR1J2,26740
OR1J4,26219
OR1K1,392392
OR1L1,26737
OR1L3,26735
OR1L4,254973
OR1L6,392390
OR1L8,138881
OR1M1,125963
OR1N1,138883
OR1N2,138882
OR1Q1,158131
OR1S1,219959
OR1S2,219958
OR2A1,346528
OR2A12,346525
OR2A14,135941
OR2A2,442361
OR2A20P,401428
OR2A25,392138
OR2A4,79541
OR2A5,393046
OR2A9P,441295
OR2AE1,81392
OR2AG1,144125
OR2AG2,338755
OR2AK2,391191
OR2AT4,341152
OR2B11,127623
OR2B2,81697
OR2B3,442184
OR2C1,4993
OR2C3,81472
OR2D2,120776
OR2D3,120775
OR2F1,26211
OR2F2,135948
OR2G2,81470
OR2G3,81469
OR2G6,391211
OR2H1,26716
OR2H2,7932
OR2J2,26707
OR2J3,442186
OR2K2,26248
OR2L13,284521
OR2L2,26246
OR2L3,391192
OR2L8,391190
OR2M1P,388762
OR2M2,391194
OR2M3,127062
OR2M4,26245
OR2M5,127059
OR2M7,391196
OR2S2,56656
OR2T1,26696
OR2T10,127069
OR2T11,127077
OR2T12,127064
OR2T2,401992
OR2T27,403239
OR2T33,391195
OR2T34,127068
OR2T4,127074
OR2T5,401993
OR2T6,254879
OR2T8,343172
OR2V2,285659
OR2W1,26692
OR2W3,343171
OR2W5,441932
OR2Y1,134083
OR2Z1,284383
OR3A1,4994
OR3A2,4995
OR3A3,8392
OR4A15,81328
OR4A16,81327
OR4A5,81318
OR4B1,119765
OR4C11,219429
OR4C12,283093
OR4C13,283092
OR4C15,81309
OR4C16,219428
OR4C3,256144
OR4C45,403257
OR4C46,119749
OR4C6,219432
OR4D1,26212
OR4D10,390197
OR4D11,219986
OR4D2,124538
OR4D5,219875
OR4D6,219983
OR4D9,390199
OR4E2,26686
OR4F15,390649
OR4F21,441308
OR4F3,26683
OR4F5,26682
OR4F6,390648
OR4K1,79544
OR4K13,390433
OR4K14,122740
OR4K15,81127
OR4K17,390436
OR4K2,390431
OR4K5,79317
OR4L1,122742
OR4M1,441670
OR4M2,390538
OR4N2,390429
OR4N4,283694
OR4N5,390437
OR4P4,81300
OR4Q3,441669
OR4S1,256148
OR4S2,219431
OR4X1,390113
OR4X2,119764
OR51A2,401667
OR51A4,401666
OR51A7,119687
OR51B2,79345
OR51B4,79339
OR51B5,282763
OR51B6,390058
OR51D1,390038
OR51E1,143503
OR51E2,81285
OR51F1,256892
OR51F2,119694
OR51G1,79324
OR51G2,81282
OR51I1,390063
OR51I2,390064
OR51L1,119682
OR51M1,390059
OR51Q1,390061
OR51S1,119692
OR51T1,401665
OR51V1,283111
OR52A1,23538
OR52A4,390053
OR52A5,390054
OR52B2,255725
OR52B4,143496
OR52B6,340980
OR52D1,390066
OR52E2,119678
OR52E4,390081
OR52E6,390078
OR52E8,390079
OR52I1,390037
OR52I2,143502
OR52J3,119679
OR52K1,390036
OR52K2,119774
OR52L1,338751
OR52M1,119772
OR52N1,79473
OR52N2,390077
OR52N4,390072
OR52N5,390075
OR52R1,119695
OR52V1P,390067
OR52W1,120787
OR56A1,120796
OR56A3,390083
OR56A4,120793
OR56A5,390084
OR56B1,387748
OR56B4,196335
OR5A1,219982
OR5A2,219981
OR5AC2,81050
OR5AK2,390181
OR5AN1,390195
OR5AP2,338675
OR5AR1,219493
OR5AS1,219447
OR5AU1,390445
OR5B12,390191
OR5B17,219965
OR5B2,390190
OR5B21,219968
OR5B3,441608
OR5C1,392391
OR5D13,390142
OR5D14,219436
OR5D16,390144
OR5D18,219438
OR5F1,338674
OR5H1,26341
OR5H15,403274
OR5H2,79310
OR5H6,79295
OR5I1,10798
OR5J2,282775
OR5K1,26339
OR5K2,402135
OR5K3,403277
OR5K4,403278
OR5L1,219437
OR5L2,26338
OR5M1,390168
OR5M10,390167
OR5M11,219487
OR5M3,219482
OR5M8,219484
OR5M9,390162
OR5P2,120065
OR5P3,120066
OR5R1,219479
OR5T1,390155
OR5T2,219464
OR5T3,390154
OR5V1,81696
OR5W2,390148
OR6A2,8590
OR6B1,135946
OR6B2,389090
OR6B3,150681
OR6C1,390321
OR6C2,341416
OR6C3,254786
OR6C4,341418
OR6C6,283365
OR6C65,403282
OR6C68,403284
OR6C70,390327
OR6C74,254783
OR6C75,390323
OR6C76,390326
OR6F1,343169
OR6K2,81448
OR6K3,391114
OR6K6,128371
OR6M1,390261
OR6N1,128372
OR6N2,81442
OR6Q1,219952
OR6S1,341799
OR6T1,219874
OR6V1,346517
OR6W1P,89883
OR6X1,390260
OR6Y1,391112
OR7A10,390892
OR7A17,26333
OR7A5,26659
OR7C1,26664
OR7C2,26658
OR7D2,162998
OR7D4,125958
OR7E156P,283491
OR7E24,26648
OR7E36P,26637
OR7E5P,219445
OR7E91P,79315
OR7G1,125962
OR7G2,390882
OR7G3,390883
OR8A1,390275
OR8B12,219858
OR8B2,26595
OR8B3,390271
OR8B4,283162
OR8B8,26493
OR8D1,283159
OR8D2,283160
OR8D4,338662
OR8G1,26494
OR8G2,26492
OR8G5,219865
OR8H1,219469
OR8H2,390151
OR8H3,390152
OR8I2,120586
OR8J1,219477
OR8J3,81168
OR8K1,390157
OR8K3,219473
OR8K5,219453
OR8S1,341568
OR8U8,219417
OR8U9,504190
OR9A2,135924
OR9A4,130075
OR9G4,283189
OR9G9,390174
OR9I1,219954
OR9K2,441639
OR9Q1,219956
OR9Q2,219957
ORAI1,84876
ORAI2,80228
ORAI3,93129
ORAOV1,220064
ORC1L,4998
ORC2,4999
ORC3L,23595
ORC4,5000
ORC5L,5001
ORC6L,23594
ORM1,5004
ORM2,5005
ORMDL1,94101
ORMDL2,29095
ORMDL3,94103
OS9,10956
OSBP,5007
OSBP2,23762
OSBPL10,114884
OSBPL11,114885
OSBPL1A,114876
OSBPL2,9885
OSBPL3,26031
OSBPL5,114879
OSBPL6,114880
OSBPL7,114881
OSBPL8,114882
OSBPL9,114883
OSCAR,126014
OSGEP,55644
OSGEPL1,64172
OSGIN1,29948
OSGIN2,734
OSM,5008
OSMR,9180
OSR1,130497
OSR2,116039
OSTC,58505
OSTCP1,202459
OSTCP2,646567
OSTF1,26578
OSTM1,28962
OSTN,344901
OTC,5009
OTOA,146183
OTOF,9381
OTOL1,131149
OTOP1,133060
OTOP2,92736
OTOP3,347741
OTOR,56914
OTOS,150677
OTP,23440
OTUB1,55611
OTUB2,78990
OTUD1,220213
OTUD3,23252
OTUD4,54726
OTUD5,55593
OTUD6A,139562
OTUD6B,51633
OTUD7A,161725
OTUD7B,56957
OTX1,5013
OTX2,5015
OVCA2,124641
OVCH1,341350
OVCH2,341277
OVGP1,5016
OVOL1,5017
OVOL2,58495
OVOL3,728361
OVOS,408186
OXA1L,5018
OXCT1,5019
OXCT2,64064
OXER1,165140
OXGR1,27199
OXNAD1,92106
OXR1,55074
OXSM,54995
OXSR1,9943
OXT,5020
OXTR,5021
Osta,200931
P2RX1,5023
P2RX2,22953
P2RX3,5024
P2RX4,5025
P2RX5,5026
P2RX6,9127
P2RX6P,440799
P2RX7,5027
P2RY1,5028
P2RY10,27334
P2RY11,5032
P2RY12,64805
P2RY13,53829
P2RY14,9934
P2RY2,5029
P2RY4,5030
P2RY6,5031
P2RY8,286530
P4HA1,5033
P4HA2,8974
P4HA3,283208
P4HB,5034
P4HTM,54681
PA2G4,5036
PA2G4P4,647033
PAAF1,80227
PABPC1L,80336
PABPC1L2A,340529
PABPC1L2B,645974
PABPC1P2,728773
PABPC3,5042
PABPC4,8761
PABPC4L,132430
PABPC5,140886
PABPCP5,26986
PABPN1,8106
PACRG,135138
PACRGL,133015
PACS1,55690
PACS2,23241
PACSIN1,29993
PACSIN2,11252
PACSIN3,29763
PADI1,29943
PADI2,11240
PADI3,51702
PADI4,23569
PADI6,353238
PAEP,5047
PAF1,54623
PAFAH1B1,5048
PAFAH1B2,5049
PAFAH1B3,5050
PAFAH2,5051
PAG1,55824
PAGE1,8712
PAGE2,203569
PAGE2B,389860
PAGE3,139793
PAGE4,9506
PAGE5,90737
PAH,5053
PAICS,10606
PAIP1,10605
PAIP2,51247
PAIP2B,400961
PAK1,5058
PAK1IP1,55003
PAK2,5062
PAK4,10298
PAK6,56924
PAK7,57144
PALB2,79728
PALLD,23022
PALM,5064
PALM2,114299
PALM2-AKAP2,445815
PALMD,54873
PAM,5066
PAMR1,25891
PAN2,9924
PAN3,255967
PANK1,53354
PANK2,80025
PANK3,79646
PANK4,55229
PANX1,24145
PANX2,56666
PANX3,116337
PAOX,196743
PAPD4,167153
PAPD5,64282
PAPLN,89932
PAPOLA,10914
PAPOLB,56903
PAPOLG,64895
PAPPA,5069
PAPPA2,60676
PAPSS1,9061
PAPSS2,9060
PAQR3,152559
PAQR4,124222
PAQR5,54852
PAQR6,79957
PAQR7,164091
PAQR8,85315
PAQR9,344838
PAR-SN,347746
PAR5,8123
PARD3,56288
PARD3B,117583
PARD6A,50855
PARD6B,84612
PARD6G,84552
PARD6G-AS1,100130522
PARG,8505
PARK2,5071
PARK7,11315
PARL,55486
PARN,5073
PARP1,142
PARP10,84875
PARP11,57097
PARP12,64761
PARP14,54625
PARP15,165631
PARP16,54956
PARP2,10038
PARP3,10039
PARP4,143
PARP6,56965
PARP8,79668
PARP9,83666
PARS2,25973
PARVA,55742
PARVB,29780
PARVG,64098
PASD1,139135
PASK,23178
PATE1,160065
PATE2,399967
PATE3,100169851
PATE4,399968
PATL1,219988
PATL2,197135
PATZ1,23598
PAWR,5074
PAX1,5075
PAX2,5076
PAX3,5077
PAX4,5078
PAX5,5079
PAX6,5080
PAX7,5081
PAX8,7849
PAX9,5083
PAXIP1,22976
PBEF1,10135
PBK,55872
PBLD,64081
PBOV1,59351
PBRM1,55193
PBX1,5087
PBX2,5089
PBX3,5090
PBX4,80714
PBXIP1,57326
PC,5091
PCBD1,5092
PCBD2,84105
PCBP1,5093
PCBP1-AS1,400960
PCBP2,5094
PCBP3,54039
PCBP4,57060
PCCA,5095
PCCB,5096
PCDH1,5097
PCDH10,57575
PCDH11X,27328
PCDH11Y,83259
PCDH12,51294
PCDH15,65217
PCDH17,27253
PCDH18,54510
PCDH19,57526
PCDH20,64881
PCDH21,92211
PCDH24,54825
PCDH7,5099
PCDH8,5100
PCDH9,5101
PCDHA1,56147
PCDHA11,56138
PCDHA13,56136
PCDHA3,56145
PCDHA5,56143
PCDHA8,56140
PCDHA9,9752
PCDHAC1,56135
PCDHAC2,56134
